rxn_smiles,barrier
[OH:1][C@H:2]1[C@H:3]2[O:4][C@@H:5]1[C@H:6]2[OH:7]>>[O:1]=[C:2]1[C@H:3]2[O:4][C@@H:5]1[C@@H:6]2[OH:7].[H:8][H:9],85.5802
[O:1]1[C@@H:2]2[C@@H:3]([OH:4])[C@H:5]1[C@@H:6]2[OH:7]>>[O:1]=[CH:2][C@H:3]([OH:4])/[CH:5]=[CH:6]/[OH:7],38.56238
[C@H:1]12[C@@H:2]([OH:3])[C@H:4]([O:5]1)[C@@H:6]2[OH:7]>>[CH:1][C@H:2]([OH:3])[C@@H:4]([OH:5])[CH:6]=[O:7],44.4979
[OH:1][C@H:5]1[C@@H:4]2[C@H:3]([OH:2])[C@H:6]1[O:7]2>>[OH2:1].[OH:2][C@H:3]1[C@@H:4]2[C:5][C@H:6]1[O:7]2,76.56693
[OH:1][C@@H:2]1[C@@H:3]2[O:4][C@H:5]1[C@@H:6]2[OH:7]>>[OH:1][CH2:2][C@@H:3]1[O+:4]=[C-:5][C@@H:6]1[OH:7],54.74386
[H:1]/[N:2]=[CH:3]/[O:4][CH2:7][C:5]([NH2:6])=[O:8]>>[H:1]/[N:2]=[CH:3]/[O:4][C@@:5]1([NH2:6])[CH2:7][O:8]1,60.06424000000001
[H:1]/[N:2]=[CH:3]/[O:4][CH2:5][C:7](=[O:6])[NH2:8]>>[H:1]/[N:2]=[C:3]1\[O:4][C@H:5]1[O:6]/[CH:7]=[N:8]/[H:9].[H:10][H:11],97.07644
[H]/[N:7]=[CH:6]/[O:5][CH2:4][C:2]([NH2:1])=[O:3]>>[NH2:1][C:2](=[O:3])[CH2:4][O:5][C-:6]=[NH2+:7],80.65795
[H]/[N:1]=[CH:6]/[O:5][CH2:4][C:2]([NH2:3])=[O:7]>>[NH:1]=[C:2]([NH2:3])[CH2:4][O:5][CH:6]=[O:7],49.18928
[NH2:1][C:7]([CH2:6][O:5]/[CH:4]=[N:3]/[H:2])=[O:8]>>[NH3:1].[H:2]/[N:3]=[C:4]1/[O:5][CH2:6][C:7]1=[O:8],78.84224
[H]/[N:6]=[CH:5]/[O:4][CH2:3][C:2]([NH2:1])=[O:7]>>[NH2:1][C:2][CH2:3][O:4][C@H:5]1[NH:6][O:7]1,123.56401
[H]/[N:2]=[CH:1]/[O:7][CH2:6][C:3](=[O:4])[NH2:5]>>[CH:1]#[N:2].[CH2:3]=[O:4].[NH2:5][CH:6]=[O:7],79.93346
[H]/[N:1]=[CH:6]/[O:7][CH2:2][C:3](=[O:4])[NH2:5]>>[NH2:1][CH2:2][C:3](=[O:4])[NH:5][CH:6]=[O:7],66.08904
[H]/[N:5]=[CH:6]/[O:7][CH2:4][C:2]([NH2:1])=[O:3]>>[NH2:1][C:2](=[O:3])[CH2:4][NH:5][CH:6]=[O:7],51.88469
[H:1]/[N:2]=[CH:3]/[O:4][CH2:5][C:6]([NH2:7])=[O:8]>>[H:1]/[N:2]=[C:3]1/[O:4][CH2:5][C@@H:6]([NH2:7])[O:8]1,86.40863
[H]/[N:7]=[CH:6]/[O:5][CH2:4][C:3]([NH2:1])=[O:2]>>[NH3:1].[O:2]=[C:3]1[CH2:4][O:5][CH:6]=[N:7]1,57.33441
[H]/[N:2]=[CH:1]/[O:7][CH2:6][C:4]([NH2:3])=[O:5]>>[CH2:1]=[NH:2].[NH2:3][C:4](=[O:5])[CH:6]=[O:7],80.0213
[H:1]/[N:2]=[CH:3]/[O:4][CH2:5][C:6]([NH2:7])=[O:8]>>[H:1]/[N:2]=[CH:3]/[O:4][CH:5]=[C:6]([NH3+:7])[O-:8],78.82396999999997
[H]/[N:6]=[CH:5]/[O:4][CH2:3][C:2]([NH2:1])=[O:7]>>[NH2:1][C@@:2]12[CH2:3][O:4][C@@H:5]([NH:6]1)[O:7]2,57.9919
[H]/[N:6]=[CH:1]/[O:7][CH2:5][C:2]([NH2:3])=[O:4]>>[CH2:1]=[C:2]([NH2:3])[O:4][C@@H:5]1[NH:6][O:7]1,99.02343
[H:1]/[N:2]=[CH:3]/[O:4][CH2:5][C:6]([NH2:7])=[O:8]>>[H:1]/[N:2]=[CH:3]/[O:4]/[CH:5]=[C:6](\[NH2:7])[OH:8],61.60658000000001
[H:1]/[N:2]=[CH:3]/[O:4][CH2:5][C:6]([NH2:7])=[O:8]>>[H:1]/[N:2]=[C:3]1/[O:4][CH2:5][C@@:6]1([NH2:7])[OH:8],73.81258000000003
[H]/[N:1]=[CH:2]/[O:7][CH2:6][C:4]([NH2:3])=[O:5]>>[NH2:1][C@:2]1([NH:3][CH:4]=[O:5])[CH2:6][O:7]1,55.70161
[C:1](#[N:2])[C@H:3]([CH3:4])[CH:5]([CH3:6])[CH3:7]>>[C-:1]#[N+:2][C@H:3]([CH3:4])[CH:5]([CH3:6])[CH3:7],58.30745
[CH3:1][CH:2]([CH3:3])[C@@H:5]([CH3:4])[C:6]#[N:7]>>[CH2:1]=[CH:2][CH3:3].[CH3:4][CH:5]=[C:6]=[NH:7],68.15793000000001
[C:1](#[N:2])[C@H:4]([CH3:3])[CH:6]([CH3:5])[CH3:7]>>[CH:1]#[N:2].[CH3:3][C@@H:4]1[CH2:5][C@H:6]1[CH3:7],88.2811
[CH3:1][CH:2]([CH3:3])[C@H:6]([C:4]#[N:5])[CH3:7]>>[CH3:1][CH:2]([CH3:3])[C:4]1=[N:5][C@H:6]1[CH3:7],147.33539
[N:2]#[C:3][C@H:5]([CH3:4])[CH:6]([CH3:7])[CH3:8]>>[H:1]/[N:2]=[C:3]1\[CH2:4][C@@H:5]1[CH:6]([CH3:7])[CH3:8],110.14878
[CH3:1][CH:3]([CH3:2])[C@@H:4]([CH3:5])[C:6]#[N:7]>>[CH4:1].[CH2:2]=[CH:3][C@@H:4]([CH3:5])[C:6]#[N:7],113.7865
[CH3:1][C@@H:2]([C:3]#[N:4])[CH:6]([CH3:5])[CH3:7]>>[CH3:1][C@H:2]1[C:3][NH:4][CH2:5][C@@H:6]1[CH3:7],91.44614
[CH3:1][C@H:5]([CH:3]([CH3:2])[CH3:4])[C:6]#[N:7]>>[CH4:1].[CH3:2][CH:3]([CH3:4])[C+:5]=[C:6]=[N-:7],90.40932
[CH3:1][CH:2]([C@H:5]([C:3]#[N:4])[CH3:6])[CH3:7]>>[CH3:1][CH:2]=[C:3]=[N:4][CH2:5][CH2:6][CH3:7],100.10839
[CH:1]1=[CH:2][C@@H:3]2[NH:4][C@H:5]1[C:6]2=[O:7]>>[C:1]=[CH:2][C@@H:3]1[NH:4][CH2:5][C:6]1=[O:7],65.27783000000001
[CH:1]1=[CH:2][C@@H:3]2[NH:4][C@H:5]1[C:6]2=[O:7]>>[CH2:1]=[CH:2][C@@H:3]1[NH:4][C+:5]=[C:6]1[O-:7],67.34545
[C:1]1(=[O:2])[C@@H:5]2[CH:4]=[CH:3][C@H:7]1[NH:6]2>>[C-:1]#[O+:2].[cH:3]1[cH:4][cH:5][nH:6][cH:7]1,9.41876
[O:1]=[C:2]1[C@@H:3]2[CH:4]=[CH:5][C@H:6]1[NH:7]2>>[OH:1][C@:2]12[C@@H:3]3[CH:4]=[CH:5][C@H:6]1[N:7]23,56.26744
[O:1]=[C:2]1[C@@H:3]2[CH:4]=[CH:5][C@H:7]1[NH:6]2>>[O:1]=[C:2]1[CH:3]=[CH:4][C@H:5]2[NH:6][C@@H:7]12,30.50853
[CH2:1]1[O:2][C@H:3]1/[C:4]([CH3:5])=[N:6]/[OH:7]>>[CH3:1][O+:2]=[C-:3]/[C:4]([CH3:5])=[N:6]/[OH:7],72.6364
[CH3:1]/[C:2](=[N:3]\[OH:4])[C@H:5]1[CH2:6][O:7]1>>[CH2:1]=[C:2]([NH:3][OH:4])[C@H:5]1[CH2:6][O:7]1,77.92283
[CH3:1]/[C:2]([C@H:3]1[CH2:4][O:5]1)=[N:6]\[OH:7]>>[CH3:1]/[C:2](=[CH:3]/[CH2:4][OH:5])[N:6]=[O:7],73.32186
[CH3:1]/[C:2](=[N:3]\[OH:4])[C@H:5]1[CH2:6][O:7]1>>[CH3:1][C+:2]([NH:3][O-:4])[C@H:5]1[CH2:6][O:7]1,52.97785
[CH3:1]/[C:2](=[N:3]\[OH:4])[C@H:5]1[CH2:6][O:7]1>>[CH2:1]=[C:2]([N:3]=[O:4])[C@H:5]1[CH2:6][O:7]1.[H:8][H:9],74.2632
[CH3:1]/[C:2]([C@@H:3]1[O:4][CH2:5]1)=[N:6]\[OH:7]>>[CH3:1][C@:2]1([CH:3]=[O:4])[CH2:5][N:6]1[OH:7],59.09401999999999
[CH3:1]/[C:2](=[N:3]\[OH:4])[C@H:5]1[CH2:6][O:7]1>>[CH3:1][C-:2]([NH:3][OH:4])[C@H:5]1[CH:6]=[O+:7]1,104.55342
[CH3:1]/[C:2]([C@@H:3]1[O:4][CH2:5]1)=[N:6]\[OH:7]>>[CH3:1][C:2]1=[CH:3][O:4][CH2:5][N:6]1[OH:7],51.48047
[CH2:1]1[C@H:2](/[C:4]([CH3:5])=[N:6]/[OH:7])[O:3]1>>[CH:1][CH2:2][O:3]/[C:4]([CH3:5])=[N:6]/[OH:7],87.9896
[C@@H:1]1(/[C:5]([CH3:4])=[N:6]/[OH:7])[O:2][CH2:3]1>>[CH3:1][O:2][CH2:3][CH:4]=[C:5]=[N:6][OH:7],107.02582
[CH2:1]1[O:2][C@H:3]1/[C:4]([CH3:5])=[N:6]/[OH:7]>>[CH2:1]=[O+:2][CH:3]=[C:4]([CH3:5])[N-:6][OH:7],47.51703
[CH2:1]1[O:2][C@H:5]1/[C:4]([CH3:3])=[N:6]/[OH:7]>>[CH2:1]=[O:2].[CH3:3][C:4]1=[CH:5][N:6]1[OH:7],79.16512
[CH2:1]1[C@H:2](/[C:4]([CH3:5])=[N:6]/[OH:7])[O:3]1>>[CH:1][C@@H:2]([OH:3])/[C:4]([CH3:5])=[N:6]/[OH:7],69.50316
[CH2:1]1[C@H:6](/[C:4](=[N:2]/[OH:3])[CH3:5])[O:7]1>>[CH2:1]=[N+:2]([OH:3])[C:4]([CH3:5])=[CH:6][O-:7],59.08758
[CH3:1]/[C:2]([C@H:3]1[CH2:4][O:5]1)=[N:6]\[OH:7]>>[CH3:1][C@H:2]1[C@H:3]([CH:4]=[O:5])[N:6]1[OH:7],75.36676999999997
[CH3:1]/[C:2]([C@H:3]1[CH2:4][O:5]1)=[N:6]\[OH:7]>>[CH3:1][C:2]1=[C:3]([CH2:4][OH:5])[N:6]1[OH:7],64.10036
[CH3:1]/[C:2]([C@H:3]1[CH2:4][O:5]1)=[N:6]\[OH:7]>>[CH3:1]/[C:2]([CH2:3][CH:4]=[O:5])=[N:6]\[OH:7],63.67092
[H:1]/[N:2]=[C:5](/[NH:6][CH:3]=[O:4])[O:8][CH3:9]>>[H:1]/[N:2]=[CH:3]/[O:4]/[C:5](=[N:6]/[H:7])[O:8][CH3:9],59.79196
[H]/[N:4]=[C:3](\[O:2][CH3:1])[NH:7][CH:6]=[O:5]>>[CH3:1][O:2][C@:3]12[NH:4][O:5][C@H:6]1[NH:7]2,127.06618
[H:1]/[N:2]=[C:3](/[NH:4][CH:5]=[O:6])[O:7][CH3:8]>>[H:1]/[N:2]=[C:3](/[N:4]=[CH:5]/[OH:6])[O:7][CH3:8],43.91903
[H]/[N:3]=[C:4](\[O:2][CH3:1])[NH:5][CH:6]=[O:7]>>[CH3:1][OH:2].[NH:3]=[C:4]=[N:5][CH:6]=[O:7],55.63681999999999
[NH:1]([CH:2]=[O:3])/[C:6](=[N:5]/[H:4])[O:7][CH3:8]>>[NH:1]=[C:2]=[O:3].[H:4]/[N:5]=[CH:6]\[O:7][CH3:8],93.28737
[H]/[N:2]=[C:3](\[O:4][CH3:1])[NH:5][CH:6]=[O:7]>>[CH3:1][NH:2][C:3](=[O:4])[NH:5][CH:6]=[O:7],55.00172
[H]/[N:4]=[C:3](\[O:2][CH3:1])[NH:5][CH:6]=[O:7]>>[CH3:1][O:2]/[C:3]([NH2:4])=[N:5]\[CH:6]=[O:7],45.07791
[H]/[N:4]=[C:3](\[O:2][CH3:1])[NH:5][CH:6]=[O:7]>>[CH3:1][O:2][C:3]#[N:4].[NH2:5][CH:6]=[O:7],75.73048
[CH:1](=[O:2])[NH:3]/[C:4](=[N:5]/[H:8])[O:7][CH3:6]>>[CH2:1]=[O:2].[NH:3]=[C:4]=[N:5][CH:6]=[O:7].[H:8][H:9],85.66028
[H:1]/[N:2]=[C:3](/[NH:4][CH:5]=[O:6])[O:8][CH3:7]>>[H:1]/[N:2]=[C:3]1/[NH:4][C@@H:5]([OH:6])[CH2:7][O:8]1,91.83627
[H]/[N:4]=[C:3](\[O:2][CH3:1])[NH:5][CH:6]=[O:7]>>[CH3:1][O:2][C+:3]([NH-:4])[NH2:5].[C-:6]#[O+:7],41.0004
[H]/[N:7]=[C:6](\[O:2][CH3:1])[NH:5][CH:3]=[O:4]>>[CH3:1][O:2][CH:3]=[O:4].[NH:5]=[C:6]=[NH:7],62.82235
[H]/[N:4]=[C:3](\[O:2][CH3:1])[NH:5][CH:6]=[O:7]>>[CH3:1][O:2][C@@H:3]([NH2:4])[N:5]=[C:6]=[O:7],107.1663
[H:1]/[N:2]=[C:3](/[NH:4][CH:5]=[O:6])[O:7][CH3:8]>>[H:1]/[N:2]=[C:3](/[NH+:4]=[C-:5][OH:6])[O:7][CH3:8],76.68737
[NH2:1][C:2](=[O:3])[C:4]#[C:7][C:6]#[N:5]>>[NH2:1][C:2](=[O:3])[C:4]1=[N:5][C:6]#[C:7]1,97.95163
[C:1](#[N:2])[C:3]#[C:4][C:5]([NH2:6])=[O:7]>>[C-:1]#[N+:2][C:3]#[C:4][C:5]([NH2:6])=[O:7],61.70712
[N:1]#[C:2][C:3]#[C:4][C:6]([NH2:5])=[O:7]>>[NH:1]=[C:2]=[C:3]=[C:4]1[NH:5][C:6]1=[O:7],84.92788
[C:1](#[N:2])[C:4]#[C:3][C:6](=[O:5])[NH2:7]>>[C-:1]#[N+:2][C:3]1=[C-:4][O+:5]=[C:6]1[NH2:7],92.64739
[C:1](#[C:2][C:5]([NH2:6])=[O:7])[C:3]#[N:4]>>[C:1]=[C:2]([C:3]#[N:4])[C:5]([NH2:6])=[O:7],53.2182
[N:1]#[C:2][C:6]#[C:5][C:3](=[O:4])[NH2:7]>>[N:1]#[C:2][C:3](=[O:4])[C:5]#[C:6][NH2:7],82.55422
[cH:1]1[n:2][c:3]2[n:6]([cH:7]1)[CH2:5][CH2:4]2>>[CH:1]1=[N:2][C@:3]23[CH2:4][C@H:5]2[N:6]3[CH2:7]1,88.2878
[cH:1]1[cH:2][n:3][c:4]2[n:5]1[CH2:6][CH2:7]2>>[CH2:1]=[C:2]=[N:3][C:4]1=[N:5][CH2:6][CH2:7]1,87.47381
[cH:1]1[n:2][c:3]2[n:4]([cH:7]1)[CH2:5][CH2:6]2>>[CH:1]1=[N:2][C:3]2=[N+:4]([CH-:5][CH2:6]2)[CH2:7]1,88.28235
[cH:1]1[n:2][c:3]2[n:6]([cH:7]1)[CH2:5][CH2:4]2>>[C-:1]1=[N+:2]=[C:3]2[CH2:4][CH2:5][N:6]2[CH2:7]1,73.0098
[cH:1]1[cH:2][n:3]2[c:4]([n:5]1)[CH2:6][CH2:7]2>>[CH:1]1=[CH:2][N+:3]2([CH:4]=[N:5]1)[CH-:6][CH2:7]2,79.59931999999998
[cH:1]1[cH:2][n:3]2[c:4]([n:5]1)[CH2:6][CH2:7]2>>[c-:1]1[cH:2][n:3]2[c+:4]([nH:5]1)[CH2:6][CH2:7]2,80.38565
[cH:1]1[n:2][c:3]2[n:6]([cH:7]1)[CH2:5][CH2:4]2>>[CH:1]1=[N:2][C:3]2([CH2:4][CH2:5]2)[N:6]=[CH:7]1,24.95862
[cH:1]1[n:2][c:3]2[n:6]([cH:7]1)[CH2:5][CH2:4]2>>[CH:1]1=[N:2][C:3]2=[CH:4][CH2:5][N:6]2[CH2:7]1,73.21099
[cH:1]1[cH:2][n:3]2[c:6]([n:7]1)[CH2:5][CH2:4]2>>[CH:1]1=[CH:2][N:3]2[CH2:4][CH:5]=[C:6]2[NH:7]1,89.93154
[c:1]12[n:2][cH:3][cH:4][n:5]1[CH2:6][CH2:7]2>>[C:1]1#[N+:2][CH:3]=[CH:4][N-:5][CH2:6][CH2:7]1,48.2098
[CH2:1]1[c:2]2[n:3][cH:4][cH:5][n:6]2[CH2:7]1>>[CH2:1]=[C:2]1[N:3]=[CH:4][CH:5]=[N+:6]1[CH2-:7],42.47728
[cH:1]1[n:2]2[c:5]([n:6][cH:7]1)[CH2:4][CH2:3]2>>[CH:1]1=[N+:2]2[CH-:3][CH2:4][C:5]2=[N:6][CH2:7]1,102.7567
[cH:1]1[n:2][c:3]2[n:6]([cH:7]1)[CH2:5][CH2:4]2>>[CH:1]1=[N:2][C@@:3]23[CH2:4][CH2:5][N:6]2[C@@H:7]13,85.30273000000003
[OH:1][c:2]1[cH:3][n:4][n:5][cH:6][n:7]1>>[OH:1][C:2]1=[C:3]=[NH+:4][N-:5][CH:6]=[N:7]1,80.88659
[n:1]1[n:2][cH:3][n:7][c:4]([OH:5])[cH:6]1>>[N-:1]=[N+:2]=[CH:3][C@:4]1([OH:5])[CH:6]=[N:7]1,94.14445
[OH:1][c:2]1[cH:3][n:4][n:5][cH:6][n:7]1>>[OH:1][C:2]1=[C:3]=[N:4][N:5]=[CH:6][NH:7]1,126.74526000000002
[OH:1][c:6]1[cH:5][n:4][n:2][cH:3][n:7]1>>[OH:1][N+:2]1=[CH:3][N:4]=[C:5]=[CH:6][N-:7]1,145.69358
[OH:1][c:2]1[cH:3][n:4][n:5][cH:6][n:7]1>>[O:1]=[c:2]1[cH:3][n:4][nH:5][cH:6][n:7]1,88.5197
[OH:1][c:2]1[cH:3][n:4][n:5][cH:6][n:7]1>>[OH:1][C@:2]12[CH:3]=[N:4][N:5]1[CH:6]=[N:7]2,84.83164000000002
[OH:1][c:2]1[cH:3][n:4][n:5][cH:6][n:7]1>>[OH:1][C:2]1=[CH:3][N-:4][NH+:5]=[C:6]=[N:7]1,81.65989
[OH:1][c:2]1[cH:3][n:4][n:5][cH:6][n:7]1>>[O:1]=[c:2]1[cH:3][n:4][n:5][cH:6][nH:7]1,37.61309
[OH:1][c:2]1[cH:3][n:4][n:5][cH:6][n:7]1>>[O:1]=[C:2]1[CH2:3][N:4]=[N:5][CH:6]=[N:7]1,74.83516999999998
[OH:1][c:2]1[cH:3][n:4][n:5][cH:6][n:7]1>>[OH:1][C:2]1=[CH:3][N-:4][N:5]=[C:6]=[NH+:7]1,94.85353
[cH:1]1[n:2][c:3]([OH:4])[cH:5][n:6][n:7]1>>[CH:1]#[N+:2][C:3]([OH:4])=[CH:5][N:6]=[N-:7],77.12988
[OH:1][c:2]1[cH:3][n:4][n:5][cH:6][n:7]1>>[OH:1][c:2]1[cH:3][n:4]2[n:5][cH:6][n:7]12,109.70539
[cH:1]1[c:2]([OH:3])[n:5][cH:4][n:6][n:7]1>>[CH:1]#[C:2][OH:3].[CH:4]#[N:5].[N:6]#[N:7],81.78993
[cH:1]1[n:2][n:3][cH:4][n:5][c:6]1[OH:7]>>[CH:1]#[N+:2][N:3]=[CH:4][N:5]=[C-:6][OH:7],104.24286
[CH3:1][CH2:2][c:3]1[cH:4][nH:5][n:6][n:7]1>>[CH3:1][CH2:2][CH:3]=[C:4]=[N:5][N:6]=[NH:7],115.48569
[CH3:1][CH2:2][c:3]1[cH:4][nH:5][n:6][n:7]1>>[CH3:1][CH2:2][C@@H:3]1[C:4]#[N+:5][N-:6][NH:7]1,94.17236
[CH3:1][CH2:2][c:3]1[cH:4][nH:5][n:6][n:7]1>>[CH4:1].[CH-:2]=[C:3]1[CH:4]=[NH+:5][N:6]=[N:7]1,91.62369
[CH3:1][CH2:2][c:4]1[n:3][n:7][nH:6][cH:5]1>>[CH3:1][CH2:2][N+:3]1=[C:4]=[CH:5][NH:6][N-:7]1,103.136
[CH3:1][CH2:2][c:3]1[n:4][n:5][nH:6][cH:7]1>>[CH3:1][CH2:2][C:3]1=[N:4][N:5]=[N:6][CH2:7]1,51.17878
[CH3:1][CH2:2][c:3]1[cH:4][nH:5][n:7][n:6]1>>[CH3:1][CH2:2][C:3](=[C+:4][NH2:5])[N:6]=[N-:7],87.74476
[CH3:1][CH2:2][c:4]1[n:3][n:7][nH:6][cH:5]1>>[CH3:1][CH2:2][N:3]=[C:4]=[CH:5][NH:6][N:7],104.03828
[nH:2]1[cH:3][c:4]([CH2:5][CH3:6])[n:7][n:8]1>>[H:1]/[N:2]=[CH:3]/[C-:4]([CH2:5][CH3:6])[N+:7]#[N:8],30.56371
[CH3:1][CH2:2][c:3]1[cH:4][nH:5][n:6][n:7]1>>[CH3:1]/[CH:2]=[C:3]1/[CH2:4][NH:5][N:6]=[N:7]1,101.68959
[cH:1]1[c:2]([CH2:3][CH3:4])[n:5][n:6][nH:7]1>>[CH:1]#[C:2][CH2:3][CH3:4].[N-:5]=[N+:6]=[NH:7],82.34568
[H:1]/[N:2]=[C:3]1\[O:4][CH2:5][C@@:6]12[CH2:7][NH:8]2>>[H:1]/[N:2]=[C:3]1\[O:4][CH2:5][C-:6]2[CH2:7][NH+:8]12,73.43558
[H:1]/[N:2]=[C:3]1\[O:4][CH2:5][C@@:6]12[CH2:7][NH:8]2>>[H:1]/[N:2]=[C:3]1\[O+:4]=[C-:5][C@@:6]12[CH2:7][NH:8]2.[H:9][H:10],90.91532
[H:1]/[N:2]=[C:3]1\[O:4][CH2:5][C@:6]12[NH:7][CH2:8]2>>[H:1]/[N:2]=[C:3]1\[O:4][CH2:5]\[C:6]1=[N:7]/[CH3:8],62.092830000000006
[H:1]/[N:2]=[C:3]1\[O:4][CH2:5][C@@:6]12[CH2:7][NH:8]2>>[H:1]/[N:2]=[C:3]1\[O:4][CH:5]=[C:6]1[CH2:7][NH2:8],76.6962
[H:1]/[N:2]=[C:3]1/[C@:6]2([CH2:4][NH:5]2)[CH2:7][O:8]1>>[H:1]/[N:2]=[C:3]1/[CH2:4][NH:5][C:6][CH2:7][O:8]1,68.67059
[H:1]/[N:2]=[C:6]1/[C@:3]2([CH2:4][O:5]1)[NH:7][CH2:9]2>>[H:1]/[N:2]=[C:3]1\[CH2:4][O:5]/[C:6](=[N:7]\[H:8])[CH2:9]1,66.64927
[H:1]/[N:2]=[C:3]1\[O:4][CH2:5][C@:6]12[NH:7][CH2:8]2>>[H:1]/[N:2]=[C:3]1\[O:4][CH2:5][C@@H:6]1[NH:7][CH:8],72.66011
[H:1]/[N:2]=[C:3]1\[O:4][CH2:5][C@@:6]12[CH2:7][NH:8]2>>[H:1]/[N:2]=[C:3]1\[O:4][CH2:5][C@@:6]12[CH-:7][NH2+:8]2,61.56871
[H]/[N:5]=[C:4]1/[C@:3]2([CH2:1][NH:2]2)[CH2:7][O:6]1>>[CH2+:1][NH:2][C:3]1=[C:4]([NH-:5])[O:6][CH2:7]1,43.2394
[H]/[N:1]=[C:2]1\[O:3][CH2:4][C@@:5]12[CH2:6][NH:7]2>>[NH2:1][C:2]1=[O+:3][CH-:4][C@@:5]12[CH2:6][NH:7]2,99.3026
[H:1]/[N:2]=[C:3]1/[C@@:6]2([NH:4][CH2:5]2)[CH2:7][O:8]1>>[H:1]/[N:2]=[C:3]1/[NH:4][CH2:5][C:6][CH2:7][O:8]1,73.43117
[H]/[N:1]=[C:2]1/[C@@:3]2([CH2:4][O:5]1)[CH2:6][NH:7]2>>[N:1]#[C:2][C@@:3]1([CH2:4][OH:5])[CH2:6][NH:7]1,64.89815
[H]/[N:1]=[C:2]1\[O:3][CH2:4][C@@:5]12[CH2:6][NH:7]2>>[NH2:1][C:2]1=[O+:3][CH2:4][C@@:5]12[CH2:6][N-:7]2,51.84282
[H:1]/[N:2]=[C:3]1\[O:4][CH2:5][C@:6]12[NH:7][CH2:8]2>>[H:1]/[N:2]=[C:3]1\[O:4][CH:5]=[C:6]1[NH:7][CH3:8],108.93968
[NH2:1][c:2]1[n:3][cH:4][cH:5][cH:6][n:7]1>>[NH:1]=[C:2]1[N:3]=[CH:4][CH2:5][CH:6]=[N:7]1,86.41799
[NH2:1][c:2]1[n:3][cH:4][cH:5][cH:6][n:7]1>>[NH2:1][C:2]1=[N:3][CH:4]=[C+:5][CH2:6][N-:7]1,97.38004
[NH2:1][c:2]1[n:3][cH:4][cH:5][cH:6][n:7]1>>[NH2:1][C:2]12[N:3]=[CH:4][CH:5]1[CH:6]=[N:7]2,84.4853
[NH2:1][c:2]1[n:3][cH:4][cH:5][cH:6][n:7]1>>[NH2:1][C:2]1=[N:3][CH:4]=[C:5]=[CH:6][NH:7]1,117.74402
[n:1]1[c:3]([NH2:2])[n:7][cH:6][cH:5][cH:4]1>>[NH2:1]/[N:2]=[C:3]1/[CH:4]=[CH:5][CH:6]=[N:7]1,132.37191
[NH2:1][c:2]1[n:4][cH:3][cH:7][cH:5][n:6]1>>[NH2:1][CH:2]1[CH:3]=[N:4][C-:5]=[N+:6]=[CH:7]1,125.47533
[NH2:1][c:2]1[n:3][cH:4][cH:5][cH:6][n:7]1>>[NH2:1][C:2]1=[N:3][CH2:4][CH:5]=[C:6]=[N:7]1,112.78226
[NH2:1][c:2]1[n:3][cH:4][cH:5][cH:6][n:7]1>>[NH2:1][C:2]1=[N:3][C@@H:4]2[CH:5]=[CH:6][N:7]12,94.50099
[NH2:1][c:2]1[n:3][cH:4][cH:5][cH:6][n:7]1>>[NH2:1][C:2]1=[N+:3]=[C-:4][CH:5]=[CH:6][NH:7]1,122.81811
[NH2:1][c:2]1[n:3][cH:4][cH:5][cH:6][n:7]1>>[NH2:1][C:2]#[N+:3][CH-:4][C@H:5]1[CH:6]=[N:7]1,113.98674
[NH2:1][c:2]1[n:3][cH:4][cH:5][cH:6][n:7]1>>[NH2:1][CH:2]1[N:3]=[CH:4][C+:5]=[CH:6][N-:7]1,119.94922
[NH2:1][c:2]1[n:3][cH:6][cH:7][cH:5][n:4]1>>[NH2:1][C:2]1=[N:3][N:4]1[CH:5]1[CH:6]=[CH:7]1,145.21068
[NH2:1][c:2]1[n:6][cH:5][cH:4][cH:3][n:7]1>>[NH2:1][C@:2]12[C@@H:3]3[CH:4]=[CH:5][N:6]1[N:7]23,105.5322
[NH2:1][c:2]1[n:3][cH:4][cH:5][cH:6][n:7]1>>[NH2:1][c:2]1[n:3][cH:4][cH:5][c-:6][nH+:7]1,85.42487
[CH3:1][C:2]#[C:3][CH2:4][C@H:5]1[CH2:6][NH:7]1>>[CH3:1][C:2]#[C:3][CH2:4][C@H:5]1[CH-:6][NH2+:7]1,71.15405
[C:1](#[C:2][CH3:3])[CH2:4][C@H:5]1[CH2:6][NH:7]1>>[C:1]=[C:2]([CH3:3])[CH2:4][C@H:5]1[CH2:6][NH:7]1,57.3045
[CH2:1]1[NH:2][C@H:3]1[CH2:4][C:5]#[C:6][CH3:7]>>[CH:1][NH:2][CH2:3][CH2:4][C:5]#[C:6][CH3:7],68.85817
[CH3:1][C:2]#[C:3][CH2:4][C@H:5]1[CH2:6][NH:7]1>>[CH3:1][C:2]/[CH:3]=[CH:4]\[C@H:5]1[CH2:6][NH:7]1,76.58886
[C@H:1]1([CH2:4][C:5]#[C:6][CH3:7])[CH2:2][NH:3]1>>[CH:1]1=[CH:2][NH:3]1.[CH2:4]=[C:5]=[CH:6][CH3:7],82.24386
[CH3:1][C:2]#[C:3][CH2:4][C@H:5]1[CH2:6][NH:7]1>>[CH3:1][C:2]#[C:3][CH2:4][C-:5]1[CH2:6][NH2+:7]1,71.28843
